,Text,Label
1108,"@HeraLoebs @AdvokatlK Ya Tuhan berilah keputusan diantara kami&amp;bangsa kami dg Adil &amp; Engkaulah yg Maha Adil.Kami ingin #2019GantiPresiden,kami akan berikhtiar #BesokTusukPrabowoSandi 

Tapi kami tahu sekuat apapun upaya kami tak akan mampu mengoyak dinding TaqdirMU, maka ridhoi pilihan kami aamiin..",Negatif
1109,"Kiai &amp; Ulama NU Dukung Jokowi - Ma'ruf 😁🙏
#2019JokowiKyaiMaruf #2019TetapJokowi #2019PilihJokowi https://t.co/vmLoTmpKXe",Positif
1110,#2019tetapjokowi #2019jokowilagi #2019jokowimaruf #2019jokowiamin #01indonesiamaju #lismanwen #lisman https://t.co/ypSrsRMKFO,Positif
1111,"Jokowi_amin 
#2019jokowilanjut 
#2019TetapJokowi
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1112,"buat kami cukup sudah Ahok yang kalian fitnah.. Jika kalian ""mengganggu"" pak Jokowi, Kami akan fight, ingat : ini Presiden Jokowi yg dicintai rakyatnya, CATAT!!! 
#2019PilihJokowi 
#2019TetapJokowi",Positif
1113,#2019JokowiKyaiMaruf #2019TetapJokowi #TetapJokowi #IndonesiaMaju #Jokowi #jokowidodo #indonesiajuara #MarufAmin #JokowiAmin #Jokowi1KaliLagi #JokowiLagi #pilpres #pilpres2019… https://t.co/O6IuL44lRR,Positif
1114,"KH. Ma'ruf Amin selain Ulama, beliau juga Ketua Umum NU yang merupakan ormas Islam terbesar. 

#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1115,"@thehoodieguy22 Dan sekedar mengingatkan, mau #2019GantiPresiden atau #2019TetapJokowi , Ingatlah bahwa kita tetap bersaudara, jan ribut ea.

#PemiluBerdaulatNegaraKuat",Positif
1116,"#Bismillah
#2019GantiPresiden
#2019PrabowoSandiMenang 
#2019IndonesiaAdilMakmur
#AllahuAkbar https://t.co/9OTMkGyFdG",Negatif
1117,"buat kami cukup sudah Ahok yang kalian fitnah.. Jika kalian """"mengganggu"""" pak Jokowi, Kami akan fight, ingat : ini Presiden Jokowi yg dicintai rakyatnya, CATAT!!! 

#2019PilihJokowi 
#2019TetapJokowi",Positif
1118,@MardaniAliSera @aniesbaswedan Sepengetahuan saya  pa @MardaniAliSera adalah salah seorang inisiator tagar  #2019GantiPresiden ...barakallah pa Mardani ali sera semoga bapak selalu ada dalam lindungan Allah swt dalam memperjuangkan kemakmuran Indonesia,Negatif
1119,"Jangan biarkan Indonesia tercinta terpecah belah oleh isu SARA . 
#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1120,"@MrJemPoll53 @Drogba69034016 @anto_winarno @AT_AbdillahToha @AgungWidrajat Miskin prestasi si jae!
#2019GantiPresiden 
#2019PrabowoPresidenRI https://t.co/ggyzKQewAU",Negatif
1121,#2019GantiPresiden #2019PrabowoPresiden #2019PrabowoSandi #2019PKSMenang #2019PilihPKS #2019PrabowoMenang #2019PrabowoSubianto #2019SandiagaUno #MantapPKS #MantaPKS #2019SemuaPilihPKS… https://t.co/tBBgwc6UHf,Negatif
1122,"Teruslah istiqomah &amp; selalu berprasangka baik terhadap realitas yang ada &amp; yg terus berkembang. Yang terpenting... 

#2019TetapJokowi 
#2019PilihJokowi",Positif
1123,"@Surgabidadari3 #2019GantiPresiden 
#BismillahInsyaAllahPrabowo",Negatif
1124,"jokowi_amin
#2019jokowilanjut
#2019TetapJokowi
#2019JokowiMaruf
#2019JokowiMarufAmin",Positif
1125,#01RabuPutih #EducateYourself  #2019TetapJokowi  #01IndonesiaMaju #02JanganDikasingMenang,Positif
1126,"#JagaTPSKawalHasilSuara 
#2019Gantipresiden 
#UASdifitnahKejiBalasDiTPS 
#SaveUAS",Negatif
1127,"Provokator nih... 
Bikin ngakak sendirian

#GerakanSubuhAkbarIndonesia 
#GerakanSubuhAkbarIndonesia 
#2019GantiPresiden 
#2019PrabowoPresidenRI",Negatif
1128,"Tetap fokus Jokowi 2 Periode, that is the point 

#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1129,"Memilih seseorang yang bisa diterima oleh semua orang itu sulit karena setiap orang memiliki alasan tersendiri terhadap orang yang menjadi pilihannya. 

#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1130,"Musuh Jokowi akan TETAP serang Jokowi siapapun cawapresnya, dan akan TETAP dukung siapapun lawan Jokowi. Kalo gak mau diserang mereka, jangan calonkan Jokowi. Jika masih ingin jadikan Jokowi Presiden, dukung dan pilih dia..!! As simple as that. 
#Jokowi2Periode 
#2019TetapJokowi",Positif
1131,"jokowi_amin 
#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1132,"Hari ini, yang kita mulai dengan 

#2019GantiPresiden 

Tagar yang penuh perjuangan dan hadangan, hari ini di bilik suara, tak perlu ada ketakukan, saatnya di bilik suara, coblos Prabowo Sandi, untuk Indonesia Adil dan Makmur",Negatif
1133,"Bismillah untuk Indonesia lebih baik.

#2019gantipresiden https://t.co/pUf0IMhZHW",Negatif
1134,"Semoga terlaksana niat baiknya dan tetap amanah #BismillahInsyaAllahPrabowo 
#2019GantiPresiden 
#GerakanSubuhAkbarIndonesia",Negatif
1135,Pas bangun udh #2019GantiPresiden,Negatif
1136,"Teruslah istiqomah &amp; selalu berprasangka baik terhadap realitas yang ada &amp; yg terus berkembang. Yang terpenting... 

#2019TetapJokowi 
#2019PilihJokowi",Positif
1137,"Bismillah #2019GantiPresiden
.
.
---
#GerakanSubuhAkbarIndonesia",Negatif
1138,"jangan lupa guys besok kita ke TPS dan pilih no. 02 . sudah di rekomendasikan sendiri sama pak Jokowi bahwa no. 02 yang terbaik ☺☺
#2019GantiPresiden https://t.co/16d8X3c5FL",Negatif
1139,"Ayo bergerak dibidang masing2, bergerak dengan kemampuan masing2, bergerak dengan cara masing2, bergerak dengan komunitas masing2.. Untuk memenangkan Jokowi. Kita bertekad utk menggenapkan kepemimpinan Jokowi hingga 2 periode..!! 
#Jokowi2Periode 
#2019TetapJokowi",Positif
1140,"Jangan biarkan Indonesia tercinta terpecah belah oleh isu SARA . 
#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1141,"KH. Ma'ruf Amin selain Ulama, beliau juga Ketua Umum NU yang merupakan ormas Islam terbesar. 

#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1142,"Siapa pun Cawapres, intinya Jokowi harus 2 periode. 

#2019jokowilanjut
#2019TetapJokowi 
#2019JokowiMaruf
#2019JokowiMarufAmin",Positif
1143,"Jangan biarkan Indonesia tercinta terpecah belah oleh isu SARA . #2019jokowilanjut
#2019TetapJokowi
#2019JokowiMaruf
#2019JokowiMarufAmin",Positif
1144,"Teruslah istiqomah &amp; selalu berprasangka baik terhadap realitas yang ada &amp; yg terus berkembang. Yang terpenting... 

#2019TetapJokowi 
#2019PilihJokowi",Positif
1145,"""Ayo bergerak dibidang masing2, bergerak dengan kemampuan masing2, bergerak dengan cara masing2, bergerak dengan komunitas masing2.. Untuk memenangkan Jokowi. Kita bertekad utk menggenapkan kepemimpinan Jokowi hingga 2 periode..!! 

#Jokowi2Periode 
#2019TetapJokowi",Positif
1146,"Maaf Lahir Batin
#GerakanSubuhAkbarIndonesia 
Rabu, 17 April
#2019GantiPresiden 
alam takambang jadi guru
@prabowo 
@sandiuno 

Ke
#TpsTusukPrabowoSandi

Cc.
@aagym 
@RamliRizal 
@rockygerung",Negatif
1147,#2019TetapJokowi,Positif
1148,"#SiapapunPresidennya 
#JagaTPSKawalHasilSuara #JumatBerkah #BackToSunnah #2019GantiPresiden https://t.co/ySvqAgkM96",Negatif
1149,@P3nj3l4j4h #01RabuPutih #EducateYourself  #2019TetapJokowi  #01IndonesiaMaju #02JanganDikasingMenang https://t.co/1XLBd8Cbxr,Positif
1150,"ESSENTIAL : Ada Untuk Berkarya, Bekerja Dan Bermanfaat :-)  
Buruh, Petani, Nelayan, Gojek Online, Karyawan, Pengusaha, DLL 
-Memilih Partai Koalisi #AdilMakmur              
-Mendukung Capres ◀ PRABOWO - SANDI ▶ PAS 02 ✌  
⬇⬇⬇⬇⬇⬇⬇⬇                  
#2019GANTIPRESIDEN",Negatif
1151,"Waktu sekolah aja kalo ngga ikut UAS ngga bakalan lulus... jadi kita musti ikut UAS... ngarti??

#2019prabowopresiden
#2019presidenbaru 
#2019gantipresiden 
#insyaallahprabowopresiden… https://t.co/uyC6cvExYj",Negatif
1152,"@MardaniAliSera @aniesbaswedan Inshaa Allah bang, ane di Jaktim, #2019GantiPresiden",Negatif
1153,"Amin YRA 
#2019GantiPresiden",Negatif
1154,"#2019gantiPresiden
#HRSPilihPrabowo
#UBNPilihPrabowo
#UAHPilihPrabowo 
#UASPilihPrabowo 
#DahlanIskanPilihPrabowo 
#GatotNurmantyoPilihPrabowo… https://t.co/bJvBk2b1Dx",Negatif
1155,"Tak ada deindustrializasidi Indonesia, apalagi dizaman kayak gini yg udah serba maju.....

#DeindustrialisasiGundulmu #PilihOrangBaik #2019tetapjokowi #jokowi #pilpres2019 #nkri #jokowimaruf #jokowi2periode #umkm #ingatjokowi #nawacita #jokowijk #prabowo #prabowosandi2019 https://t.co/ZUw91u1jhs",Positif
1156,"""Kalau benar terbukti ttg mahar 500M ini. Pasangan """"Duo Kardus"""" ini gak layak jadi kontestan pilpres 2019. Tidak meng-edukasi masyarakat. Mending saya pastikan: 

#2019TetapJokowi 
#2019JokowiMarufAmin",Positif
1157,"@AkunTofa Mantaps
#JokowiKalah
#PrabowoMenang 
#TusukPrabowoSandi
#2019GantiPresiden",Negatif
1158,"Mantap kawan2 kalian luar biasa
#salam2priode
#2019tetapjokowi https://t.co/cRaLhkOHbi",Positif
1159,"Teruslah istiqomah &amp; selalu berprasangka baik terhadap realitas yang ada &amp; yg terus berkembang. Yang terpenting... 

#2019TetapJokowi 
#2019PilihJokowi",Positif
1160,"Memilih seseorang yang bisa diterima oleh semua orang itu sulit karena setiap orang memiliki alasan tersendiri terhadap orang yang menjadi pilihannya. 
#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1161,"Majulah Bpk Jokowi,majulah Indonesia
SALAM ✌ PERIODE
#2019tetapjokowi #temanjokowi #temanjokowinusantara #temanjokowibogor#temanjokowijawabarat ##jokowi2periode #jokowi #jokowidodo… https://t.co/wrbjSHvqML",Positif
1162,"Teruslah berbuat baik, walaupun hal baik yg kamu lakukan juga salah dimata orang lain :)

#2019gantipresiden",Negatif
1163,"Jokowi_amin 
#2019jokowilanjut 
#2019TetapJokowi
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1164,"UNTUK KITA RENUNGKAN:
https://t.co/URcsPMMm2P""/#
Masalah Jadi Imam Sholat/Ibadah Tidak Boleh Ria' Apalagi Kalau Niat Hanya Untuk Pencitraan' Pahalanya Bisa Rontok Kena Stunami 
Memilih Pemimpin/PKS/PAN/PBB Yang Mendukung ▶ 
#2019GANTIPRESIDEN",Negatif
1165,"@mahmara Jagoannya keluar @basuki_btp emang top
#2019TetapJokowi",Positif
1166,"Siapa pun Cawapres, intinya Jokowi harus 2 periode. 

#2019jokowilanjut
#2019TetapJokowi 
#2019JokowiMaruf
#2019JokowiMarufAmin",Positif
1167,"Sungguh mengherankan jika ini semua kalian anggap hal yang biasa.
Bismillah semakin yakin akan 02👆
#bismillahinsyaallahprabowo
#rabugantipresiden #2019gantipresiden #jokowersfitnahkejiUAS",Negatif
1168,"Pendukung Jokowi Intelektual 😁🙏
#2019JokowiKyaiMaruf #2019TetapJokowi #2019PilihJokowi https://t.co/tcSP3vZYWy",Positif
1169,"#2019GANTIPRESIDEN BIAR ADIL POLLING ⬇⬇
https://t.co/NYrId4lMZd""/# 
PILPRES 17 APRIL 2019'
SEBAIKNYA ARAH DUKUNGAN SANTRI/MUSLIM/PEMILIH/SIMPATISAN/KADER PBB #PAPUA #SULAWESI #KALIMANTAN #JAWA #BALI #SUMATERA KEMANA? 
COBLOS CAPRES NO 02 ATAU PILIH CALON PRESIDEN 01?",Negatif
1170,"@PollingLagi @wisma_rini 👆👆👆
#2019GantiPresiden 
#2019GantiPresiden 
#2019GantiPresiden",Negatif
1171,Lihat cuaca mendung begini sepertinya ini sebuah pertanda dari-Nya #2019GantiPresiden #BesokTusukPrabowoSandi #BismillahInsyaAllahPrabowo https://t.co/oJREW4gVVZ,Negatif
1172,"Ayo saudaraku sebangsa dan setanah air Indonesia #JanganGolput 
Masa depan bangsa di tangan anda!
#AyoNyoblosJanganGolput
Ayo ke #TPS #TusukPrabowoSandi
#2019GantiPresiden
#2019PrabowoSandiMenang https://t.co/OJfd4Xbh7F",Negatif
1173,"kita jadikan bang Sandi, tak lagi calon, tapi jadi terpilih, coblos yang ganteng

#2019GantiPresiden hari ini https://t.co/DJhSfSFzuz",Negatif
1174,"Di Era Jokowi Harga Bahan Pokok Stabil 😁🙏
#2019JokowiKyaiMaruf #2019TetapJokowi #2019PilihJokowi https://t.co/ns3ZE33Ygm",Positif
1175,"""Dgn memilih menjadi golput bisa jadi akan membuat negri ini jatuh ke tangan yg salah. Kecewa boleh....TAPI MENGGADAIKAN NEGRI INI KE TANGAN DURJANA, ADALAH DOSA YG AKAN KITA TANGGUNG SEUMUR HIDUP DAN KETURUNAN KITA YG HARUS TERIMA AKIBATNYA. 

#Jokowi2Periode 
#2019TetapJokowi",Positif
1176,"Aamiin Ya Allah, Aamiin YRA

#2019GantiPresiden",Negatif
1177,"Sekretaris TKN Jokowi-Ma'ruf, Hasto Kristiyanto menyatakan, hoaks dan fitnah yang ditujukan kepada Jokowi akan memperkuat dukungan capres 01 
#02SenjataMakanTuan #JokowiMenangTotalDebat #2019tetapjokowi #jokowi #pilpres #nkri #jokowimaruf #jokowi2periode #prabowo #prabowosandi https://t.co/3vt4HTBYIy",Positif
1178,"White is sincerity . . Pakai baju putih mu pada tanggal 17 April 2019! #RabuPutih    @airi_egr @rumahyatim_orid @ejhabulsara @ellynurul @LeoBudiSuryanto
#01jkwsekalilagi #2019TetapJokowi #2019pilihjkw #01IndonesiaMaju #BarengJokowi #PutihAdalahKita #BajuPutihPastiMenang https://t.co/P0fdqDXgNr",Positif
1179,"@tempodotco Beranikah UAS pulang ke KAMPAR setelah apa yang ia lakukan bersama DIANA TABRANI?
#uasdibayarprabowo #saveUAS #UASterlantarkananakistri
#UASterimagratifikasi #UASpunyaistribanyak #UAStidakbertanggungjawab #UAStelantarkankeluarga  #2019TetapJokowi https://t.co/6VDJZ9xlJT",Positif
1180,"Ada firasat baik... @prabowo pak @sandiuno akan menang di #Pilpres2019 Aamiin

#PrabowoSandi 
#Hariinigantipresiden
#2019GantiPresiden
#SemuaJadiSaksi02
#02TheChampion",Negatif
1181,"#PrabowoBentengNKRI @prabowo @sandiuno #Pemilu2019 #02JamMenujuAdilMakmur 
#2019PrabowoSandiMenang 
#IndonesiaMenang
#2019GantiPresiden https://t.co/6ZsZc4lioN",Negatif
1182,"Melihat sosok KH. Ma'ruf sebagai orang NU yang merupakan ormas Islam terbesar yang masih konsisten menjaga keutuhan NKRI. 

#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1183,#01RabuPutih #EducateYourself  #2019TetapJokowi  #01IndonesiaMaju #02JanganDikasingMenang,Positif
1184,"@andi_muhfirman Dah mati rasa yg di Indonesia 🤪 bodo amat dibilang apa juga...
Astaghfirullahaladziim
#2019GantiPresiden
#2019PrabowoSandiMenang
#17AprilTusukPrabowoSandi",Negatif
1185,"@laskar_minang @akbarfaizal68 Bahkan seorang alim pun, tidak bisa memprediksi Cuaca....

#2019GantiPresiden",Negatif
1186,"Mohon bantuan Bp/Ibu/Om/Tante/Sist/Bro untuk mengisi penelitian kekuatan tagar #2019GantiPresiden Mohon retweet, like setelah mengisi, agar penelitian ini berhasil🤗🙏",Negatif
1187,"""Ayo bergerak dibidang masing2, bergerak dengan kemampuan masing2, bergerak dengan cara masing2, bergerak dengan komunitas masing2.. Untuk memenangkan Jokowi. Kita bertekad utk menggenapkan kepemimpinan Jokowi hingga 2 periode..!! 

#Jokowi2Periode 
#2019TetapJokowi",Positif
1188,#2019GantiPresiden #2019PrabowoPresiden #2019PrabowoSandi #2019PKSMenang #2019PilihPKS #2019PrabowoMenang #2019PrabowoSubianto #2019SandiagaUno #MantapPKS #MantaPKS #2019SemuaPilihPKS… https://t.co/teJrcSgrhm,Negatif
1189,"Tetap fokus Jokowi 2 Periode, that is the point 

#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1190,"Presiden Jokowi Tak Cukup Jadi Presiden 5 Tahun 😁🙏
#2019JokowiKyaiMaruf #2019TetapJokowi #2019PilihJokowi https://t.co/LCGqQDfvqJ",Positif
1191,@azhay99 Aku udh 2 minggu ini setiap Selasa. Td ga sempat ngopi di bar krn meeting sm dokter anakku. Lalu pulangnya naik bus krn nebeng mobil tempur suami pas berangkatnya doang. Jd kepala blenger. Makanya Indomi* dikrepek. Biar joss nyambut #2019GantiPresiden,Negatif
1192,"@dr_koko28 Semangattttt ✊✊✊
#2019GantiPresiden 
#BismillahInsyaAllahPrabowo #BesokTusukPrabowoSandi https://t.co/QqXsXIla7F",Negatif
1193,"BarakAllah pak @prabowo &amp; @sandiuno semiga Allah melancarkan segalanya!!! Aamiin
#2019GantiPresiden 
#2019PrabowoSandiMenang 

Prabowo: Kami Menang Secara Meyakinkan di Pemilu Luar Negeri https://t.co/rRpUHsJhL8",Negatif
1194,@ustadtengkuzul SubhanaLLAH....Maha Besar ALLAH @sandiuno @aniesbaswedan @prabowo Semoga ALLAH sang Maha Raja di Raja dan Maha Penentu Ridha dgn Keinginan Rakyat Indonesia utk #2019PrabowoSandiMenang #2019GantiPresiden #2019BismillahPrabowoPresiden,Negatif
1195,"Sextoys penis goyang 👇
https://t.co/jA3IKsfp5g

#sextoys #PilihYgJelasIslamnya 
#2019GantiPresiden #AkuMilihMakaAkuAda #penisgetar 
#AkueSenlikİstiyor",Negatif
1196,"JANJI MANIS Sandi agar terpilih, apapun akan dikatakan !!!

#HoaxSandiaga #SandiwaraUno #JokowiMenangTotalDebat #2019tetapjokowi #jokowi #pilpres2019 #nkri #jokowimaruf #jokowi2periode #umkm #ingatjokowi #nawacita #salamsatujempol #prabowo #debatpilpres2019 #prabowosandi2019 https://t.co/6Dbqq6gNHg",Positif
1197,@askmenfess Makanya #2019GantiPresiden biar harga kinderjoy turun,Negatif
1198,"""Kalau benar terbukti ttg mahar 500M ini. Pasangan """"Duo Kardus"""" ini gak layak jadi kontestan pilpres 2019. Tidak meng-edukasi masyarakat. Mending saya pastikan: 

#2019TetapJokowi 
#2019JokowiMarufAmin",Positif
1199,"Alasanya adalah : Ingin di #2019GantiPresiden
dan suara mereka untuk #TusukPrabowoSandi",Negatif
1200,"Cukup DKI yg jadi korban kalian... Indonesia jangan sampe... Salam damai 
#2019TetapJokowi
 #2019JokowiMaruf 
#2019JokowiMaruf
 #2019TetapJokowi 
#2019TetapJokowi
 #2019JokowiMaruf 
#2019JokowiMaruf",Positif
1201,#2019GantiPresiden #2019PrabowoPresiden #2019PrabowoSandi #2019PKSMenang #2019PilihPKS #2019PrabowoMenang #2019PrabowoSubianto #2019SandiagaUno #MantapPKS #MantaPKS #2019SemuaPilihPKS #PAS… https://t.co/zEb9RiH1Mt,Negatif
1202,"@Mas_Brewoks #Sumaterabarat_SiapCoblos02

#2019GantiPresiden 
#2019GantiPresiden 
#2019GantiPresiden",Negatif
1203,"@Drogba69034016 @MrJemPoll53 @anto_winarno @AT_AbdillahToha @AgungWidrajat Minim prestasi!
#2019GantiPresiden https://t.co/Y7MB9Mvkhk",Negatif
1204,"@merdekadotcom Beranikah UAS pulang ke KAMPAR setelah apa yang ia lakukan bersama DIANA TABRANI?
#uasdibayarprabowo #saveUAS #UASterlantarkananakistri
#UASterimagratifikasi #UASpunyaistribanyak #UAStidakbertanggungjawab #UAStelantarkankeluarga  #2019TetapJokowi https://t.co/FgMMND5AdJ",Positif
1205,"@CNNIndonesia Sigap banget pak... 
Goreng bong.... 

Tp sy tetap 
#2019GantiPresiden",Negatif
1206,@luviku @hazpohan @jokowi Salah melulu pencitraan umrohnya. Semoga Ngaciro sadar bhw sdh waktunya dia pulang ke solo. #GerakanSubuhAkbarIndonesia #2019GantiPresiden,Negatif
1207,#jokowi #jokowilagi #jokowilagi2019 #2019tetapjokowi #marufamin #jokowimenang #indonesia #jokowidodo #2019gantipresiden #bhinnekatunggalika #persatuan #nkrihargamati https://t.co/Z6skhySPq8,Negatif
1208,"#GerakanSubuhAkbarIndonesia
#2019GantiPresiden https://t.co/pStb71j1nk",Negatif
1209,"Siapa pun Cawapres, intinya Jokowi harus 2 periode. 
#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1210,"chakeuuup #RabuPutih    @syarif_acil @bukanmemeg @infogununkidul @shafiraasd @chavidh
#jokowiduaperiode #2019tetapjokowi #2019Tetapjkw #BarengJokowi #17RabuPutih #BajuPutihPastiMenang #01PastiMenang https://t.co/FXIgYzDtGC",Positif
1211,#01RabuPutih #EducateYourself  #2019TetapJokowi  #01IndonesiaMaju #02JanganDikasingMenang,Positif
1212,"Dgn memilih menjadi golput bisa jadi akan membuat negri ini jatuh ke tangan yg salah. Kecewa boleh....TAPI MENGGADAIKAN NEGRI INI KE TANGAN DURJANA, ADALAH DOSA YG AKAN KITA TANGGUNG SEUMUR HIDUP DAN KETURUNAN KITA YG HARUS TERIMA AKIBATNYA.
#Jokowi2Periode
#2019TetapJokowi",Positif
1213,"Salam semangat U-16 Kado terindah HUT RI K 73 Salam Merdeka Tetap Merdeka 
#2019TetapJokowi
#2019TetapJokowi",Positif
1214,"Dgn memilih menjadi golput bisa jadi akan membuat negri ini jatuh ke tangan yg salah. Kecewa boleh....TAPI MENGGADAIKAN NEGRI INI KE TANGAN DURJANA, ADALAH DOSA YG AKAN KITA TANGGUNG SEUMUR HIDUP DAN KETURUNAN KITA YG HARUS TERIMA AKIBATNYA. 

#Jokowi2Periode 
#2019TetapJokowi",Positif
1215,"Kalau benar terbukti ttg mahar 500M ini. Pasangan """"Duo Kardus"""" ini gak layak jadi kontestan pilpres 2019. Tidak meng-edukasi masyarakat. Mending saya pastikan: 

#2019TetapJokowi 
#2019JokowiMarufAmin",Positif
1216,"Dgn memilih menjadi golput bisa jadi akan membuat negri ini jatuh ke tangan yg salah. Kecewa boleh....TAPI MENGGADAIKAN NEGRI INI KE TANGAN DURJANA, ADALAH DOSA YG AKAN KITA TANGGUNG SEUMUR HIDUP DAN KETURUNAN KITA YG HARUS TERIMA AKIBATNYA. 

#Jokowi2Periode 
#2019TetapJokowi",Positif
1217,"Kalau mau mendukung kubu sebelah ya silahkan sj...itu hak anda. 

#2019TetapJokowi",Positif
1218,"@Khuluq333999 Aku pas nikah sih ga deg2an. Krn tahu orgnya. Ini kaya deg2an jaman dl mau janjian sm org. Takut orgnya gak sesuai expektasi. 

#2019GantiPresiden",Negatif
1219,#jokowilagi #kerjanyata #kerjakerjakerja #indonesiamaju #prestasi #jokowipresidenku #2019tetapjokowi #2019jokowiaja #terimakasihjokowi #jokowi2periode #2019gantipresiden #2019pilihjokowi #prabowo #sandiagauno #jokowimarufamin #jokowi #marufamin #pilpres2019 #pilpres #hoax https://t.co/izg91KQKj7,Positif
1220,"melihat sosok KH. Ma'ruf sebagai orang NU yang merupakan ormas Islam terbesar yang masih konsisten menjaga keutuhan NKRI. 
#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1221,"Karena penelitian belum mencapai target, maka kuesioner di perpanjang lg hingga Rabu (17/4) pkl 9 WIB/sebelum ke TPS #TusukPrabowoSandi Ayo yg mau pulsa XL Rp30.000 isi kuesioner ini:

https://t.co/3z8m7h3nTt 

👆#2019GantiPresiden #GerakanSubuhAkbarIndonesia #RabuGantiPresiden",Negatif
1222,@detikcom #01RabuPutih #EducateYourself  #2019TetapJokowi  #01IndonesiaMaju #02JanganDikasingMenang https://t.co/yqEiBeRFtl,Positif
1223,"Ayo sama-sama kita memangkan jokowi.

#2019pilihjokowi #2019tetapjokowi #2019jokowilagi https://t.co/ME4TMNpz9Y",Positif
1224,"Haqqul Yakin
Allahu Akbar....

#2019GantiPresiden",Negatif
1225,#2019gantipresiden #2019 #pilpres2019 #indonesia #indonesiajuara #suaraindonesia #ladsquotes #lads #laddyfriday #instagramers #instagram #instalike #instagood @ Jln.sersan Bajuri Cihideung… https://t.co/TFGhOd1NUJ,Negatif
1226,"Kalau benar terbukti ttg mahar 500M ini. Pasangan ""Duo Kardus"" ini gak layak jadi kontestan pilpres 2019. Tidak meng-edukasi masyarakat. Mending saya pastikan: 

#2019TetapJokowi 
#2019JokowiMarufAmin",Positif
1227,@Namaku_Mei tihati pelopor #2019GantiPresiden,Negatif
1228,"Insya Allah bapak memimpin bangsa ini,,
Banyak yg ga ngerti tentang ke ikhlasan bapak, kami mendukung bapak mendoakan..

#2019gantipresiden https://t.co/LafV763U17",Negatif
1229,"Ayo bergerak dibidang masing2, bergerak dengan kemampuan masing2, bergerak dengan cara masing2, bergerak dengan komunitas masing2.. Untuk memenangkan Jokowi. Kita bertekad utk menggenapkan kepemimpinan Jokowi hingga 2 periode..!! 

#Jokowi2Periode 
#2019TetapJokowi",Positif
1230,"buat kami cukup sudah Ahok yang kalian fitnah.. Jika kalian """"mengganggu"""" pak Jokowi, Kami akan fight, ingat : ini Presiden Jokowi yg dicintai rakyatnya, CATAT!!! 

#2019PilihJokowi 
#2019TetapJokowi",Positif
1231,"Jangan biarkan Indonesia tercinta terpecah belah oleh isu SARA . 
#2019jokowilanjut 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMarufAmin",Positif
1232,@PollingLagi #2019GantiPresiden,Negatif
1233,"@nieke_aereta @HanSetio Jangan ngomong gitu teh.....ini semua yg komen jadi bapeeeeer.....deg deg an gara2 teteh.....hahahaha😂😂😂😂
#2019GantiPresiden",Negatif
1234,"@mas_piyuuu Moal dugi ka hilap #BesokTusukPrabowoSandi 
di awali 
#SubuhAkbarIndonesia 
untuk 
#2019GantiPresiden",Negatif
1235,@PollingLagi #2019GantiPresiden,Negatif
1236,"Bismillah
Sarapan sebelum berangakat ke TPS 
#2019GantiPresiden #UasdifitnahKejiBalasDiTPS #2019PrabowoPresidenRI https://t.co/nulWbRIbYv",Negatif
1237,"Cukup DKI yg jadi korban kalian... Indonesia jangan sampe... Salam damai 

#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMaruf 
#2019TetapJokowi 
#2019TetapJokowi 
#2019JokowiMaruf 
#2019JokowiMaruf",Positif
1238,Siip #BismillahInsyaAllahPrabowo #bajuputihpilih02 #2019GantiPresiden,Negatif
1239,"Elu pollow psti gue pollbek,,
dengan syarat : 1 visi ama 1 misi gue 👉 dukung pak @prabowo &amp; pak @sandiuno 

#2019GantiPresiden",Negatif
1240,"Itu berat, biar pak JOKOWI aja!!!!!

#JokowiBangunOptimisme 
#jokowibersamarakyat 
#Jokowi2periode 
#jokowiamin2019 
#2019tetapjokowi 
#sukabumiupdate 
#sukabumitodayupload 
#jokowikerjanyata 
#jokowipresidenku https://t.co/aZNtPF7TuT",Positif
